,id,date_time,year,month,mdate,day,time,sensor_id,sensor_name_x,hourly_counts,sensor_description,sensor_name_y,installation_date,status,note,direction_1,direction_2,latitude,longitude,location
255,2887882,11/1/2019,2019,November,1,Friday,22,9,Southern Cross Station,157,Southern Cross Station,Col700_T,3/23/2009,A,,East,West,-37.81982992,144.9510256,"(-37.81982992, 144.95102556)"
256,2887883,11/1/2019,2019,November,1,Friday,22,10,Victoria Point,76,Victoria Point,BouHbr_T,4/23/2009,A,,West,East,-37.81876473,144.9471055,"(-37.81876473, 144.94710545)"
257,2887884,11/1/2019,2019,November,1,Friday,22,12,New Quay,363,New Quay,NewQ_T,1/21/2009,A,,West,East,-37.81457987,144.942924,"(-37.81457987, 144.94292398)"
258,2887885,11/1/2019,2019,November,1,Friday,22,11,Waterfront City,82,Waterfront City,WatCit_T,1/20/2009,A,,East,West,-37.81564989,144.939707,"(-37.81564989, 144.93970695)"
259,2887886,11/1/2019,2019,November,1,Friday,22,8,Webb Bridge,79,Webb Bridge,WebBN_T,3/24/2009,A,,North,South,-37.82293543,144.9471751,"(-37.82293543, 144.94717511)"
260,2887887,11/1/2019,2019,November,1,Friday,22,7,Birrarung Marr,958,Birrarung Marr,Fed_T,12/17/2014,A,,East,West,-37.81862929,144.971694,"(-37.81862929, 144.97169395)"
261,2887888,11/1/2019,2019,November,1,Friday,22,5,Princes Bridge,"1,767",Princes Bridge,PriNW_T,3/26/2009,A,,North,South,-37.81874249,144.9678766,"(-37.81874249, 144.96787656)"
262,2887889,11/1/2019,2019,November,1,Friday,22,6,Flinders Street Station Underpass,"1,600",Flinders Street Station Underpass,FliS_T,3/25/2009,A,Upgraded on 8/09/21,North,South,-37.81911704,144.9655826,"(-37.81911704, 144.96558256)"
263,2887890,11/1/2019,2019,November,1,Friday,22,14,Sandridge Bridge,12,Sandridge Bridge,SanBri_T,9/25/2019,A,,North,South,-37.82011242,144.962919,"(-37.82011242, 144.96291898)"
264,2887891,11/1/2019,2019,November,1,Friday,22,26,QV Market-Elizabeth St (West),443,QV Market-Elizabeth St (West),Eli483_T,9/28/2013,A,,South,North,-37.80869542,144.960494,"(-37.80869542, 144.96049404)"
265,2887892,11/1/2019,2019,November,1,Friday,22,24,Spencer St-Collins St (North),849,Spencer St-Collins St (North),Col620_T,9/2/2013,A,,East,West,-37.81887962,144.954492,"(-37.81887962, 144.95449198)"
266,2887893,11/1/2019,2019,November,1,Friday,22,23,Spencer St-Collins St (South),178,Spencer St-Collins St (South),Col623_T,9/2/2013,A,,East,West,-37.81909256,144.9545275,"(-37.81909256, 144.95452749)"
267,2887894,11/1/2019,2019,November,1,Friday,22,25,Melbourne Convention Exhibition Centre,974,Melbourne Convention Exhibition Centre,MCEC_T,10/2/2019,A,Sensor relocated from 14 to 25 on 2/10/2019,East,West,-37.82401776,144.9560443,"(-37.82401776, 144.95604426)"
268,2887895,11/1/2019,2019,November,1,Friday,22,21,Bourke St-Russell St (West),856,Bourke St-Russell St (West),Rus180_T,9/2/2013,A,,South,North,-37.81244703,144.9677876,"(-37.81244703, 144.96778757)"
269,2887896,11/1/2019,2019,November,1,Friday,22,20,Chinatown-Lt Bourke St (South),727,Chinatown-Lt Bourke St (South),LtB170_T,9/6/2013,A,,East,West,-37.81172913,144.9682466,"(-37.81172913, 144.9682466)"
270,2887897,11/1/2019,2019,November,1,Friday,22,19,Chinatown-Swanston St (North),983,Chinatown-Swanston St (North),LtB210_T,9/2/2013,A,,East,West,-37.81237202,144.9655067,"(-37.81237202, 144.96550671)"
271,2887898,11/1/2019,2019,November,1,Friday,22,22,Flinders St-Elizabeth St (East),"1,833",Flinders St-Elizabeth St (East),Eli274_T,8/12/2013,A,,South,North,-37.81786445,144.9650682,"(-37.81786445, 144.96506823)"
272,2887899,11/1/2019,2019,November,1,Friday,22,27,QV Market-Peel St,132,QV Market-Peel St,Vic_T,8/16/2013,A,,East,West,-37.80606888,144.9564469,"(-37.80606888, 144.95644693)"
273,2887900,11/1/2019,2019,November,1,Friday,22,28,The Arts Centre,677,The Arts Centre,VAC_T,8/23/2013,A,,South,North,-37.82129924,144.9687931,"(-37.82129924, 144.96879309)"
274,2887901,11/1/2019,2019,November,1,Friday,22,31,Lygon St (West),696,Lygon St (West),Lyg161_T,10/10/2013,A,,South,North,-37.8016968,144.9665891,"(-37.8016968, 144.96658911)"
275,2887902,11/1/2019,2019,November,1,Friday,22,30,Lonsdale St (South),"1,024",Lonsdale St (South),Lon189_T,10/14/2013,A,,East,West,-37.81121849,144.9665681,"(-37.81121849, 144.96656807)"
276,2887903,11/1/2019,2019,November,1,Friday,22,34,Flinders St-Spark La,218,Flinders St-Spark La,Fli32_T,6/8/2014,A,,East,West,-37.81537985,144.9741505,"(-37.81537985, 144.9741505)"
277,2887904,11/1/2019,2019,November,1,Friday,22,39,Alfred Place,115,Alfred Place,AlfPl_T,12/4/2019,A,In 4/12/2019 sensor upgraded,South,North,-37.81379749,144.9699575,"(-37.81379749, 144.96995745)"
278,2887905,11/1/2019,2019,November,1,Friday,22,37,Lygon St (East),287,Lygon St (East),Lyg260_T,2/11/2015,A,,North,South,-37.80310271,144.9667145,"(-37.80310271, 144.96671452)"
279,2887906,11/1/2019,2019,November,1,Friday,22,40,Lonsdale St-Spring St (West),351,Lonsdale St-Spring St (West),Spr201_T,1/19/2015,A,,South,North,-37.80999341,144.9722759,"(-37.80999341, 144.97227588)"
280,2887907,11/1/2019,2019,November,1,Friday,22,36,Queen St (West),390,Queen St (West),Que85_T,1/20/2015,A,,South,North,-37.81652527,144.9612106,"(-37.81652527, 144.96121063)"
281,2887908,11/1/2019,2019,November,1,Friday,22,29,St Kilda Rd-Alexandra Gardens,367,St Kilda Rd-Alexandra Gardens,AG_T,10/11/2013,A,sensor upgraded from laser to 3D on 19/12/2019,North,South,-37.81965808,144.9686345,"(-37.81965808, 144.96863453)"
282,2887909,11/1/2019,2019,November,1,Friday,22,42,Grattan St-Swanston St (West),136,Grattan St-Swanston St (West),UM1_T,4/15/2015,A,,South,North,-37.80008565,144.9638641,"(-37.80008565, 144.96386412)"
283,2887910,11/1/2019,2019,November,1,Friday,22,43,Monash Rd-Swanston St (West),14,Monash Rd-Swanston St (West),UM2_T,4/15/2015,A,,South,North,-37.79844525,144.9641178,"(-37.79844525, 144.96411782)"
284,2887911,11/1/2019,2019,November,1,Friday,22,44,Tin Alley-Swanston St (West),25,Tin Alley-Swanston St (West),UM3_T,4/15/2015,A,,South,North,-37.79690473,144.9644038,"(-37.79690473, 144.96440378)"
285,2887912,11/1/2019,2019,November,1,Friday,22,35,Southbank,"1,503",Southbank,SouthB_T,4/15/2021,A,River side,East,West,-37.82017828,144.9650888,"(-37.82017828, 144.96508877)"
286,2887913,11/1/2019,2019,November,1,Friday,22,45,Little Collins St-Swanston St (East),"1,082",Little Collins St-Swanston St (East),Swa148_T,6/29/2017,A,,North,South,-37.81414074,144.9660938,"(-37.81414074, 144.9660938)"
287,2887914,11/1/2019,2019,November,1,Friday,22,46,Pelham St (S),66,Pelham St (South),Pel147_T,7/10/2017,A,,West,East,-37.80240719,144.9615673,"(-37.80240719, 144.96156731)"
288,2887915,11/1/2019,2019,November,1,Friday,22,47,Melbourne Central-Elizabeth St (East),753,Melbourne Central-Elizabeth St (East),Eli250_T,8/24/2017,A,,South,North,-37.81160331,144.9622008,"(-37.81160331, 144.96220077)"
289,2887916,11/1/2019,2019,November,1,Friday,22,48,QVM-Queen St (East),149,QVM-Queen St (East),QVMQ_T,10/2/2017,A,,East,West,-37.80631581,144.958667,"(-37.80631581, 144.95866698)"
290,2887917,11/1/2019,2019,November,1,Friday,22,49,QVM-Therry St (South),169,QVM-Therry St (South),Eli501_T,11/29/2017,A,,West,East,-37.80730067,144.9595606,"(-37.80730067, 144.95956055)"
291,2887918,11/1/2019,2019,November,1,Friday,22,50,Faraday St-Lygon St (West),423,Faraday St-Lygon St (West),Lyg309_T,11/30/2017,A,,North,South,-37.79808191,144.9672101,"(-37.79808191, 144.96721014)"
292,2887919,11/1/2019,2019,November,1,Friday,22,51,QVM-Franklin St (North),109,QVM-Franklin St (North),Fra118_T,11/30/2017,A,,West,East,-37.80841814,144.9590632,"(-37.80841814, 144.95906317)"
293,2887920,11/1/2019,2019,November,1,Friday,22,52,Elizabeth St-Lonsdale St (South),576,Elizabeth St-Lonsdale St (South),Eli263_T,7/31/2017,A,,West,East,-37.81252157,144.9619401,"(-37.81252157, 144.9619401)"
294,2887921,11/1/2019,2019,November,1,Friday,22,54,Lincoln-Swanston(West),132,Lincoln-Swanston (West),Swa607_T,6/26/2018,A,,South,North,-37.804024,144.963084,"(-37.804024, 144.963084)"
295,2887922,11/1/2019,2019,November,1,Friday,22,55,Elizabeth St-La Trobe St (East),"1,286",Elizabeth St-La Trobe St (East),Eli380_T,7/19/2018,A,,North,South,-37.80988941,144.9613433,"(-37.80988941, 144.96134331)"
296,2887923,11/1/2019,2019,November,1,Friday,22,56,Lonsdale St - Elizabeth St (North),309,Lonsdale St - Elizabeth St (North),Lon364_T,7/25/2018,A,,East,West,-37.81234775,144.9615331,"(-37.81234775, 144.96153311)"
297,2887924,11/1/2019,2019,November,1,Friday,22,57,Bourke St Bridge,128,Bourke St Bridge,BouBri_T,8/13/2018,A,,West,East,-37.8176735,144.950256,"(-37.8176735, 144.95025595)"
298,2887925,11/1/2019,2019,November,1,Friday,22,58,Bourke St - Spencer St (North),573,Bourke St - Spencer St (North),Bou688_T,9/27/2018,A,,West,East,-37.81686074,144.9535808,"(-37.81686074, 144.95358075)"
299,2887926,11/1/2019,2019,November,1,Friday,22,59,Swanston St - RMIT Building 80,10,Building 80 RMIT,RMIT_T,2/13/2019,A,,North,South,-37.80825648,144.9630486,"(-37.80825648, 144.96304859)"
300,2887927,11/1/2019,2019,November,1,Friday,22,61,Swanston St - RMIT Building 14,494,RMIT Building 14,RMIT14_T,6/28/2019,A,,North,South,-37.80767455,144.9630912,"(-37.80767455, 144.96309115)"
301,2887928,11/1/2019,2019,November,1,Friday,22,62,La Trobe St (North),235,La Trobe St (North),Lat224_T,9/25/2019,A,,East,West,-37.80996494,144.9621652,"(-37.80996494, 144.96216521)"
302,2887929,11/1/2019,2019,November,1,Friday,23,4,Town Hall (West),"1,064",Town Hall (West),Swa123_T,3/23/2009,A,,South,North,-37.81487988,144.9660878,"(-37.81487988, 144.9660878)"
303,2887930,11/1/2019,2019,November,1,Friday,23,17,Collins Place (South),144,Collins Place (South),Col15_T,3/30/2009,A,Device is upgraded in 26/02/2020,East,West,-37.81362542,144.9732359,"(-37.81362542, 144.97323592)"
304,2887931,11/1/2019,2019,November,1,Friday,23,18,Collins Place (North),83,Collins Place (North),Col12_T,3/30/2009,A,,East,West,-37.81344861,144.9730535,"(-37.81344861, 144.97305354)"
305,2887932,11/1/2019,2019,November,1,Friday,23,53,Collins St (North),239,Collins Street (North),Col254_T,9/23/2015,A,,West,East,-37.8156419,144.965499,"(-37.8156419, 144.965499)"
306,2887933,11/1/2019,2019,November,1,Friday,23,2,Bourke Street Mall (South),238,Bourke Street Mall (South),Bou283_T,3/30/2009,A,,East,West,-37.81380667,144.9651672,"(-37.81380667, 144.96516719)"
307,2887934,11/1/2019,2019,November,1,Friday,23,1,Bourke Street Mall (North),391,Bourke Street Mall (North),Bou292_T,3/24/2009,A,,West,East,-37.8134944,144.9651532,"(-37.8134944, 144.96515324)"
308,2887935,11/1/2019,2019,November,1,Friday,23,3,Melbourne Central,"1,537",Melbourne Central,Swa295_T,3/25/2009,A,,North,South,-37.81101523,144.9642949,"(-37.81101523, 144.96429485)"
309,2887936,11/1/2019,2019,November,1,Friday,23,15,State Library,550,State Library,QV_T,3/25/2009,R,,South,North,-37.81064378,144.9644713,"(-37.81064378, 144.96447132)"
310,2887937,11/1/2019,2019,November,1,Friday,23,9,Southern Cross Station,94,Southern Cross Station,Col700_T,3/23/2009,A,,East,West,-37.81982992,144.9510256,"(-37.81982992, 144.95102556)"
311,2887938,11/1/2019,2019,November,1,Friday,23,10,Victoria Point,44,Victoria Point,BouHbr_T,4/23/2009,A,,West,East,-37.81876473,144.9471055,"(-37.81876473, 144.94710545)"
312,2887939,11/1/2019,2019,November,1,Friday,23,12,New Quay,234,New Quay,NewQ_T,1/21/2009,A,,West,East,-37.81457987,144.942924,"(-37.81457987, 144.94292398)"
313,2887940,11/1/2019,2019,November,1,Friday,23,11,Waterfront City,57,Waterfront City,WatCit_T,1/20/2009,A,,East,West,-37.81564989,144.939707,"(-37.81564989, 144.93970695)"
314,2887941,11/1/2019,2019,November,1,Friday,23,8,Webb Bridge,85,Webb Bridge,WebBN_T,3/24/2009,A,,North,South,-37.82293543,144.9471751,"(-37.82293543, 144.94717511)"
315,2887942,11/1/2019,2019,November,1,Friday,23,7,Birrarung Marr,823,Birrarung Marr,Fed_T,12/17/2014,A,,East,West,-37.81862929,144.971694,"(-37.81862929, 144.97169395)"
316,2887943,11/1/2019,2019,November,1,Friday,23,5,Princes Bridge,"1,306",Princes Bridge,PriNW_T,3/26/2009,A,,North,South,-37.81874249,144.9678766,"(-37.81874249, 144.96787656)"
317,2887944,11/1/2019,2019,November,1,Friday,23,6,Flinders Street Station Underpass,"1,263",Flinders Street Station Underpass,FliS_T,3/25/2009,A,Upgraded on 8/09/21,North,South,-37.81911704,144.9655826,"(-37.81911704, 144.96558256)"
318,2887945,11/1/2019,2019,November,1,Friday,23,14,Sandridge Bridge,14,Sandridge Bridge,SanBri_T,9/25/2019,A,,North,South,-37.82011242,144.962919,"(-37.82011242, 144.96291898)"
319,2887946,11/1/2019,2019,November,1,Friday,23,26,QV Market-Elizabeth St (West),316,QV Market-Elizabeth St (West),Eli483_T,9/28/2013,A,,South,North,-37.80869542,144.960494,"(-37.80869542, 144.96049404)"
320,2887947,11/1/2019,2019,November,1,Friday,23,24,Spencer St-Collins St (North),672,Spencer St-Collins St (North),Col620_T,9/2/2013,A,,East,West,-37.81887962,144.954492,"(-37.81887962, 144.95449198)"
321,2887948,11/1/2019,2019,November,1,Friday,23,23,Spencer St-Collins St (South),151,Spencer St-Collins St (South),Col623_T,9/2/2013,A,,East,West,-37.81909256,144.9545275,"(-37.81909256, 144.95452749)"
322,2887949,11/1/2019,2019,November,1,Friday,23,25,Melbourne Convention Exhibition Centre,696,Melbourne Convention Exhibition Centre,MCEC_T,10/2/2019,A,Sensor relocated from 14 to 25 on 2/10/2019,East,West,-37.82401776,144.9560443,"(-37.82401776, 144.95604426)"
323,2887950,11/1/2019,2019,November,1,Friday,23,21,Bourke St-Russell St (West),667,Bourke St-Russell St (West),Rus180_T,9/2/2013,A,,South,North,-37.81244703,144.9677876,"(-37.81244703, 144.96778757)"
324,2887951,11/1/2019,2019,November,1,Friday,23,20,Chinatown-Lt Bourke St (South),473,Chinatown-Lt Bourke St (South),LtB170_T,9/6/2013,A,,East,West,-37.81172913,144.9682466,"(-37.81172913, 144.9682466)"
325,2887952,11/1/2019,2019,November,1,Friday,23,19,Chinatown-Swanston St (North),700,Chinatown-Swanston St (North),LtB210_T,9/2/2013,A,,East,West,-37.81237202,144.9655067,"(-37.81237202, 144.96550671)"
326,2887953,11/1/2019,2019,November,1,Friday,23,22,Flinders St-Elizabeth St (East),"1,515",Flinders St-Elizabeth St (East),Eli274_T,8/12/2013,A,,South,North,-37.81786445,144.9650682,"(-37.81786445, 144.96506823)"
327,2887954,11/1/2019,2019,November,1,Friday,23,27,QV Market-Peel St,82,QV Market-Peel St,Vic_T,8/16/2013,A,,East,West,-37.80606888,144.9564469,"(-37.80606888, 144.95644693)"
328,2887955,11/1/2019,2019,November,1,Friday,23,28,The Arts Centre,353,The Arts Centre,VAC_T,8/23/2013,A,,South,North,-37.82129924,144.9687931,"(-37.82129924, 144.96879309)"
329,2887956,11/1/2019,2019,November,1,Friday,23,31,Lygon St (West),541,Lygon St (West),Lyg161_T,10/10/2013,A,,South,North,-37.8016968,144.9665891,"(-37.8016968, 144.96658911)"
330,2887957,11/1/2019,2019,November,1,Friday,23,30,Lonsdale St (South),732,Lonsdale St (South),Lon189_T,10/14/2013,A,,East,West,-37.81121849,144.9665681,"(-37.81121849, 144.96656807)"
331,2887958,11/1/2019,2019,November,1,Friday,23,34,Flinders St-Spark La,154,Flinders St-Spark La,Fli32_T,6/8/2014,A,,East,West,-37.81537985,144.9741505,"(-37.81537985, 144.9741505)"
332,2887959,11/1/2019,2019,November,1,Friday,23,39,Alfred Place,55,Alfred Place,AlfPl_T,12/4/2019,A,In 4/12/2019 sensor upgraded,South,North,-37.81379749,144.9699575,"(-37.81379749, 144.96995745)"
333,2887960,11/1/2019,2019,November,1,Friday,23,37,Lygon St (East),139,Lygon St (East),Lyg260_T,2/11/2015,A,,North,South,-37.80310271,144.9667145,"(-37.80310271, 144.96671452)"
334,2887961,11/1/2019,2019,November,1,Friday,23,40,Lonsdale St-Spring St (West),137,Lonsdale St-Spring St (West),Spr201_T,1/19/2015,A,,South,North,-37.80999341,144.9722759,"(-37.80999341, 144.97227588)"
335,2887962,11/1/2019,2019,November,1,Friday,23,36,Queen St (West),365,Queen St (West),Que85_T,1/20/2015,A,,South,North,-37.81652527,144.9612106,"(-37.81652527, 144.96121063)"
336,2887963,11/1/2019,2019,November,1,Friday,23,29,St Kilda Rd-Alexandra Gardens,394,St Kilda Rd-Alexandra Gardens,AG_T,10/11/2013,A,sensor upgraded from laser to 3D on 19/12/2019,North,South,-37.81965808,144.9686345,"(-37.81965808, 144.96863453)"
337,2887964,11/1/2019,2019,November,1,Friday,23,42,Grattan St-Swanston St (West),103,Grattan St-Swanston St (West),UM1_T,4/15/2015,A,,South,North,-37.80008565,144.9638641,"(-37.80008565, 144.96386412)"
338,2887965,11/1/2019,2019,November,1,Friday,23,43,Monash Rd-Swanston St (West),21,Monash Rd-Swanston St (West),UM2_T,4/15/2015,A,,South,North,-37.79844525,144.9641178,"(-37.79844525, 144.96411782)"
339,2887966,11/1/2019,2019,November,1,Friday,23,44,Tin Alley-Swanston St (West),27,Tin Alley-Swanston St (West),UM3_T,4/15/2015,A,,South,North,-37.79690473,144.9644038,"(-37.79690473, 144.96440378)"
340,2887967,11/1/2019,2019,November,1,Friday,23,35,Southbank,960,Southbank,SouthB_T,4/15/2021,A,River side,East,West,-37.82017828,144.9650888,"(-37.82017828, 144.96508877)"
341,2887968,11/1/2019,2019,November,1,Friday,23,45,Little Collins St-Swanston St (East),748,Little Collins St-Swanston St (East),Swa148_T,6/29/2017,A,,North,South,-37.81414074,144.9660938,"(-37.81414074, 144.9660938)"
342,2887969,11/1/2019,2019,November,1,Friday,23,46,Pelham St (S),50,Pelham St (South),Pel147_T,7/10/2017,A,,West,East,-37.80240719,144.9615673,"(-37.80240719, 144.96156731)"
343,2887970,11/1/2019,2019,November,1,Friday,23,47,Melbourne Central-Elizabeth St (East),615,Melbourne Central-Elizabeth St (East),Eli250_T,8/24/2017,A,,South,North,-37.81160331,144.9622008,"(-37.81160331, 144.96220077)"
344,2887971,11/1/2019,2019,November,1,Friday,23,48,QVM-Queen St (East),105,QVM-Queen St (East),QVMQ_T,10/2/2017,A,,East,West,-37.80631581,144.958667,"(-37.80631581, 144.95866698)"
345,2887972,11/1/2019,2019,November,1,Friday,23,49,QVM-Therry St (South),110,QVM-Therry St (South),Eli501_T,11/29/2017,A,,West,East,-37.80730067,144.9595606,"(-37.80730067, 144.95956055)"
346,2887973,11/1/2019,2019,November,1,Friday,23,50,Faraday St-Lygon St (West),139,Faraday St-Lygon St (West),Lyg309_T,11/30/2017,A,,North,South,-37.79808191,144.9672101,"(-37.79808191, 144.96721014)"
347,2887974,11/1/2019,2019,November,1,Friday,23,51,QVM-Franklin St (North),78,QVM-Franklin St (North),Fra118_T,11/30/2017,A,,West,East,-37.80841814,144.9590632,"(-37.80841814, 144.95906317)"
348,2887975,11/1/2019,2019,November,1,Friday,23,52,Elizabeth St-Lonsdale St (South),416,Elizabeth St-Lonsdale St (South),Eli263_T,7/31/2017,A,,West,East,-37.81252157,144.9619401,"(-37.81252157, 144.9619401)"
349,2887976,11/1/2019,2019,November,1,Friday,23,54,Lincoln-Swanston(West),98,Lincoln-Swanston (West),Swa607_T,6/26/2018,A,,South,North,-37.804024,144.963084,"(-37.804024, 144.963084)"
350,2887977,11/1/2019,2019,November,1,Friday,23,55,Elizabeth St-La Trobe St (East),"1,005",Elizabeth St-La Trobe St (East),Eli380_T,7/19/2018,A,,North,South,-37.80988941,144.9613433,"(-37.80988941, 144.96134331)"
351,2887978,11/1/2019,2019,November,1,Friday,23,56,Lonsdale St - Elizabeth St (North),245,Lonsdale St - Elizabeth St (North),Lon364_T,7/25/2018,A,,East,West,-37.81234775,144.9615331,"(-37.81234775, 144.96153311)"
352,2887979,11/1/2019,2019,November,1,Friday,23,57,Bourke St Bridge,119,Bourke St Bridge,BouBri_T,8/13/2018,A,,West,East,-37.8176735,144.950256,"(-37.8176735, 144.95025595)"
353,2887980,11/1/2019,2019,November,1,Friday,23,58,Bourke St - Spencer St (North),373,Bourke St - Spencer St (North),Bou688_T,9/27/2018,A,,West,East,-37.81686074,144.9535808,"(-37.81686074, 144.95358075)"
354,2887981,11/1/2019,2019,November,1,Friday,23,59,Swanston St - RMIT Building 80,6,Building 80 RMIT,RMIT_T,2/13/2019,A,,North,South,-37.80825648,144.9630486,"(-37.80825648, 144.96304859)"
355,2887982,11/1/2019,2019,November,1,Friday,23,61,Swanston St - RMIT Building 14,320,RMIT Building 14,RMIT14_T,6/28/2019,A,,North,South,-37.80767455,144.9630912,"(-37.80767455, 144.96309115)"
356,2887983,11/1/2019,2019,November,1,Friday,23,62,La Trobe St (North),176,La Trobe St (North),Lat224_T,9/25/2019,A,,East,West,-37.80996494,144.9621652,"(-37.80996494, 144.96216521)"
