,ID,Date_Time,Year,Month,Mdate,Day,Time,sensor_id,Sensor_Name,Hourly_Counts,sensor_description,sensor_name,installation_date,status,note,direction_1,direction_2,latitude,longitude,location
409,1683407,11/,2016,November,21,Monday,10,36,Queen St (West),522,Queen St (West),Que85_T,2015/01/20,A,,South,North,-37.81652527,144.96121063,"(-37.81652527, 144.96121063)"
410,1683408,11/,2016,November,21,Monday,10,37,Lygon St (East),222,Lygon St (East),Lyg260_T,2015/02/11,A,,North,South,-37.80310271,144.96671452,"(-37.80310271, 144.96671452)"
411,1683409,11/,2016,November,21,Monday,10,38,Flinders St-Swanston St (West),2559,Flinders St-Swanston St (West),Swa11_T,2014/12/05,R,Device has been removed (17/02/2017),,,-37.81723437,144.96715033,"(-37.81723437, 144.96715033)"
412,1683410,11/,2016,November,21,Monday,10,39,Alfred Place,353,Alfred Place,AlfPl_T,2019/12/04,A,In 4/12/2019 sensor upgraded,South,North,-37.81379749,144.96995745,"(-37.81379749, 144.96995745)"
413,1683411,11/,2016,November,21,Monday,10,40,Lonsdale St-Spring St (West),459,Lonsdale St-Spring St (West),Spr201_T,2015/01/19,A,,South,North,-37.80999341,144.97227588,"(-37.80999341, 144.97227588)"
414,1683412,11/,2016,November,21,Monday,10,42,Grattan St-Swanston St (West),357,Grattan St-Swanston St (West),UM1_T,2015/04/15,A,,South,North,-37.80008565,144.96386412,"(-37.80008565, 144.96386412)"
415,1683413,11/,2016,November,21,Monday,10,43,Monash Rd-Swanston St (West),227,Monash Rd-Swanston St (West),UM2_T,2015/04/15,A,,South,North,-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
416,1683414,11/,2016,November,21,Monday,10,44,Tin Alley-Swanston St (West),113,Tin Alley-Swanston St (West),UM3_T,2015/04/15,A,,South,North,-37.79690473,144.96440378,"(-37.79690473, 144.96440378)"
417,1683415,11/,2016,November,21,Monday,10,53,Collins St (North),1031,Collins Street (North),Col254_T,2015/09/23,A,,West,East,-37.8156419,144.965499,"(-37.8156419, 144.965499)"
418,1683416,11/,2016,November,21,Monday,11,1,Bourke Street Mall (North),2108,Bourke Street Mall (North),Bou292_T,2009/03/24,A,,West,East,-37.8134944,144.96515324,"(-37.8134944, 144.96515324)"
419,1683417,11/,2016,November,21,Monday,11,2,Bourke Street Mall (South),1776,Bourke Street Mall (South),Bou283_T,2009/03/30,A,,East,West,-37.81380667,144.96516719,"(-37.81380667, 144.96516719)"
420,1683418,11/,2016,November,21,Monday,11,5,Princes Bridge,1224,Princes Bridge,PriNW_T,2009/03/26,A,,North,South,-37.81874249,144.96787656,"(-37.81874249, 144.96787656)"
421,1683419,11/,2016,November,21,Monday,11,6,Flinders Street Station Underpass,1309,Flinders Street Station Underpass,FliS_T,2009/03/25,A,Upgraded on 8/09/21,North,South,-37.81911704,144.96558256,"(-37.81911704, 144.96558256)"
422,1683420,11/,2016,November,21,Monday,11,8,Webb Bridge,394,Webb Bridge,WebBN_T,2009/03/24,A,,North,South,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
423,1683421,11/,2016,November,21,Monday,11,9,Southern Cross Station,497,Southern Cross Station,Col700_T,2009/03/23,A,,East,West,-37.81982992,144.95102556,"(-37.81982992, 144.95102556)"
424,1683422,11/,2016,November,21,Monday,11,10,Victoria Point,264,Victoria Point,BouHbr_T,2009/04/23,A,,West,East,-37.81876473,144.94710545,"(-37.81876473, 144.94710545)"
425,1683423,11/,2016,November,21,Monday,11,11,Waterfront City,119,Waterfront City,WatCit_T,2009/01/20,A,,East,West,-37.81564989,144.93970695,"(-37.81564989, 144.93970695)"
426,1683424,11/,2016,November,21,Monday,11,12,New Quay,136,New Quay,NewQ_T,2009/01/21,A,,West,East,-37.81457987,144.94292398,"(-37.81457987, 144.94292398)"
427,1683425,11/,2016,November,21,Monday,11,13,Flagstaff Station,854,Flagstaff Station,Wil277_T,2009/03/24,R,,,,-37.81239679,144.95652653,"(-37.81239679, 144.95652653)"
428,1683426,11/,2016,November,21,Monday,11,14,Sandridge Bridge,443,Sandridge Bridge,SanBri_T,2019/09/25,A,,North,South,-37.82011242,144.96291898,"(-37.82011242, 144.96291898)"
429,1683427,11/,2016,November,21,Monday,11,15,State Library,944,State Library,QV_T,2009/03/25,R,,South,North,-37.81064378,144.96447132,"(-37.81064378, 144.96447132)"
430,1683428,11/,2016,November,21,Monday,11,17,Collins Place (South),640,Collins Place (South),Col15_T,2009/03/30,A,Device is upgraded in 26/02/2020,East,West,-37.81362542,144.97323592,"(-37.81362542, 144.97323592)"
431,1683429,11/,2016,November,21,Monday,11,18,Collins Place (North),434,Collins Place (North),Col12_T,2009/03/30,A,,East,West,-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
432,1683430,11/,2016,November,21,Monday,11,19,Chinatown-Swanston St (North),532,Chinatown-Swanston St (North),LtB210_T,2013/09/02,A,,East,West,-37.81237202,144.96550671,"(-37.81237202, 144.96550671)"
433,1683431,11/,2016,November,21,Monday,11,20,Chinatown-Lt Bourke St (South),286,Chinatown-Lt Bourke St (South),LtB170_T,2013/09/06,A,,East,West,-37.81172913,144.9682466,"(-37.81172913, 144.9682466)"
434,1683432,11/,2016,November,21,Monday,11,21,Bourke St-Russell St (West),527,Bourke St-Russell St (West),Rus180_T,2013/09/02,A,,South,North,-37.81244703,144.96778757,"(-37.81244703, 144.96778757)"
435,1683433,11/,2016,November,21,Monday,11,24,Spencer St-Collins St (North),1496,Spencer St-Collins St (North),Col620_T,2013/09/02,A,,East,West,-37.81887962,144.95449198,"(-37.81887962, 144.95449198)"
436,1683434,11/,2016,November,21,Monday,11,25,Melbourne Convention Exhibition Centre,547,Melbourne Convention Exhibition Centre,MCEC_T,2019/10/02,A,Sensor relocated from 14 to 25 on 2/10/2019,East,West,-37.82401776,144.95604426,"(-37.82401776, 144.95604426)"
437,1683435,11/,2016,November,21,Monday,11,26,QV Market-Elizabeth St (West),495,QV Market-Elizabeth St (West),Eli483_T,2013/09/28,A,,South,North,-37.80869542,144.96049404,"(-37.80869542, 144.96049404)"
438,1683436,11/,2016,November,21,Monday,11,27,QV Market-Peel St,115,QV Market-Peel St,Vic_T,2013/08/16,A,,East,West,-37.80606888,144.95644693,"(-37.80606888, 144.95644693)"
439,1683437,11/,2016,November,21,Monday,11,28,The Arts Centre,1032,The Arts Centre,VAC_T,2013/08/23,A,,South,North,-37.82129924,144.96879309,"(-37.82129924, 144.96879309)"
440,1683438,11/,2016,November,21,Monday,11,29,St Kilda Rd-Alexandra Gardens,532,St Kilda Rd-Alexandra Gardens,AG_T,2013/10/11,A,sensor upgraded from laser to 3D on 19/12/2019,North,South,-37.81965808,144.96863453,"(-37.81965808, 144.96863453)"
441,1683439,11/,2016,November,21,Monday,11,30,Lonsdale St (South),442,Lonsdale St (South),Lon189_T,2013/10/14,A,,East,West,-37.81121849,144.96656807,"(-37.81121849, 144.96656807)"
442,1683440,11/,2016,November,21,Monday,11,31,Lygon St (West),166,Lygon St (West),Lyg161_T,2013/10/10,A,,South,North,-37.8016968,144.96658911,"(-37.8016968, 144.96658911)"
443,1683441,11/,2016,November,21,Monday,11,32,City Square,1088,City Square,CSq_T,2013/12/20,R,Device has been removed (24/01/2017),,,-37.81573742,144.96685718,"(-37.81573742, 144.96685718)"
444,1683442,11/,2016,November,21,Monday,11,33,Flinders St-Spring St (West),193,Flinders St-Spring St (West),Spr13_T,2014/04/23,R,,North,South,-37.81483252,144.97454056,"(-37.81483252, 144.97454056)"
445,1683443,11/,2016,November,21,Monday,11,34,Flinders St-Spark La,135,Flinders St-Spark La,Fli32_T,2014/06/08,A,,East,West,-37.81537985,144.9741505,"(-37.81537985, 144.9741505)"
446,1683444,11/,2016,November,21,Monday,11,35,Southbank,1472,Southbank,SouthB_T,2021/04/15,A,River side,East,West,-37.82017828,144.96508877,"(-37.82017828, 144.96508877)"
447,1683445,11/,2016,November,21,Monday,11,36,Queen St (West),563,Queen St (West),Que85_T,2015/01/20,A,,South,North,-37.81652527,144.96121063,"(-37.81652527, 144.96121063)"
448,1683446,11/,2016,November,21,Monday,11,37,Lygon St (East),190,Lygon St (East),Lyg260_T,2015/02/11,A,,North,South,-37.80310271,144.96671452,"(-37.80310271, 144.96671452)"
449,1683447,11/,2016,November,21,Monday,11,38,Flinders St-Swanston St (West),2718,Flinders St-Swanston St (West),Swa11_T,2014/12/05,R,Device has been removed (17/02/2017),,,-37.81723437,144.96715033,"(-37.81723437, 144.96715033)"
450,1683448,11/,2016,November,21,Monday,11,39,Alfred Place,389,Alfred Place,AlfPl_T,2019/12/04,A,In 4/12/2019 sensor upgraded,South,North,-37.81379749,144.96995745,"(-37.81379749, 144.96995745)"
451,1683449,11/,2016,November,21,Monday,11,40,Lonsdale St-Spring St (West),406,Lonsdale St-Spring St (West),Spr201_T,2015/01/19,A,,South,North,-37.80999341,144.97227588,"(-37.80999341, 144.97227588)"
452,1683450,11/,2016,November,21,Monday,11,42,Grattan St-Swanston St (West),357,Grattan St-Swanston St (West),UM1_T,2015/04/15,A,,South,North,-37.80008565,144.96386412,"(-37.80008565, 144.96386412)"
453,1683451,11/,2016,November,21,Monday,11,43,Monash Rd-Swanston St (West),203,Monash Rd-Swanston St (West),UM2_T,2015/04/15,A,,South,North,-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
454,1683452,11/,2016,November,21,Monday,11,44,Tin Alley-Swanston St (West),73,Tin Alley-Swanston St (West),UM3_T,2015/04/15,A,,South,North,-37.79690473,144.96440378,"(-37.79690473, 144.96440378)"
455,1683453,11/,2016,November,21,Monday,11,53,Collins St (North),1235,Collins Street (North),Col254_T,2015/09/23,A,,West,East,-37.8156419,144.965499,"(-37.8156419, 144.965499)"
456,1683454,11/,2016,November,21,Monday,12,1,Bourke Street Mall (North),3114,Bourke Street Mall (North),Bou292_T,2009/03/24,A,,West,East,-37.8134944,144.96515324,"(-37.8134944, 144.96515324)"
457,1683455,11/,2016,November,21,Monday,12,2,Bourke Street Mall (South),3082,Bourke Street Mall (South),Bou283_T,2009/03/30,A,,East,West,-37.81380667,144.96516719,"(-37.81380667, 144.96516719)"
458,1683456,11/,2016,November,21,Monday,12,5,Princes Bridge,2172,Princes Bridge,PriNW_T,2009/03/26,A,,North,South,-37.81874249,144.96787656,"(-37.81874249, 144.96787656)"
459,1683457,11/,2016,November,21,Monday,12,6,Flinders Street Station Underpass,1946,Flinders Street Station Underpass,FliS_T,2009/03/25,A,Upgraded on 8/09/21,North,South,-37.81911704,144.96558256,"(-37.81911704, 144.96558256)"
460,1683458,11/,2016,November,21,Monday,12,8,Webb Bridge,409,Webb Bridge,WebBN_T,2009/03/24,A,,North,South,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
461,1683459,11/,2016,November,21,Monday,12,9,Southern Cross Station,1163,Southern Cross Station,Col700_T,2009/03/23,A,,East,West,-37.81982992,144.95102556,"(-37.81982992, 144.95102556)"
462,1683460,11/,2016,November,21,Monday,12,10,Victoria Point,470,Victoria Point,BouHbr_T,2009/04/23,A,,West,East,-37.81876473,144.94710545,"(-37.81876473, 144.94710545)"
463,1683461,11/,2016,November,21,Monday,12,11,Waterfront City,146,Waterfront City,WatCit_T,2009/01/20,A,,East,West,-37.81564989,144.93970695,"(-37.81564989, 144.93970695)"
464,1683462,11/,2016,November,21,Monday,12,12,New Quay,280,New Quay,NewQ_T,2009/01/21,A,,West,East,-37.81457987,144.94292398,"(-37.81457987, 144.94292398)"
465,1683463,11/,2016,November,21,Monday,12,13,Flagstaff Station,1196,Flagstaff Station,Wil277_T,2009/03/24,R,,,,-37.81239679,144.95652653,"(-37.81239679, 144.95652653)"
466,1683464,11/,2016,November,21,Monday,12,14,Sandridge Bridge,551,Sandridge Bridge,SanBri_T,2019/09/25,A,,North,South,-37.82011242,144.96291898,"(-37.82011242, 144.96291898)"
467,1683465,11/,2016,November,21,Monday,12,15,State Library,1430,State Library,QV_T,2009/03/25,R,,South,North,-37.81064378,144.96447132,"(-37.81064378, 144.96447132)"
468,1683466,11/,2016,November,21,Monday,12,17,Collins Place (South),1578,Collins Place (South),Col15_T,2009/03/30,A,Device is upgraded in 26/02/2020,East,West,-37.81362542,144.97323592,"(-37.81362542, 144.97323592)"
469,1683467,11/,2016,November,21,Monday,12,18,Collins Place (North),609,Collins Place (North),Col12_T,2009/03/30,A,,East,West,-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
470,1683468,11/,2016,November,21,Monday,12,19,Chinatown-Swanston St (North),1069,Chinatown-Swanston St (North),LtB210_T,2013/09/02,A,,East,West,-37.81237202,144.96550671,"(-37.81237202, 144.96550671)"
471,1683469,11/,2016,November,21,Monday,12,20,Chinatown-Lt Bourke St (South),586,Chinatown-Lt Bourke St (South),LtB170_T,2013/09/06,A,,East,West,-37.81172913,144.9682466,"(-37.81172913, 144.9682466)"
472,1683470,11/,2016,November,21,Monday,12,21,Bourke St-Russell St (West),1148,Bourke St-Russell St (West),Rus180_T,2013/09/02,A,,South,North,-37.81244703,144.96778757,"(-37.81244703, 144.96778757)"
473,1683471,11/,2016,November,21,Monday,12,24,Spencer St-Collins St (North),2329,Spencer St-Collins St (North),Col620_T,2013/09/02,A,,East,West,-37.81887962,144.95449198,"(-37.81887962, 144.95449198)"
474,1683472,11/,2016,November,21,Monday,12,25,Melbourne Convention Exhibition Centre,721,Melbourne Convention Exhibition Centre,MCEC_T,2019/10/02,A,Sensor relocated from 14 to 25 on 2/10/2019,East,West,-37.82401776,144.95604426,"(-37.82401776, 144.95604426)"
475,1683473,11/,2016,November,21,Monday,12,26,QV Market-Elizabeth St (West),912,QV Market-Elizabeth St (West),Eli483_T,2013/09/28,A,,South,North,-37.80869542,144.96049404,"(-37.80869542, 144.96049404)"
476,1683474,11/,2016,November,21,Monday,12,27,QV Market-Peel St,130,QV Market-Peel St,Vic_T,2013/08/16,A,,East,West,-37.80606888,144.95644693,"(-37.80606888, 144.95644693)"
477,1683475,11/,2016,November,21,Monday,12,28,The Arts Centre,1914,The Arts Centre,VAC_T,2013/08/23,A,,South,North,-37.82129924,144.96879309,"(-37.82129924, 144.96879309)"
478,1683476,11/,2016,November,21,Monday,12,29,St Kilda Rd-Alexandra Gardens,750,St Kilda Rd-Alexandra Gardens,AG_T,2013/10/11,A,sensor upgraded from laser to 3D on 19/12/2019,North,South,-37.81965808,144.96863453,"(-37.81965808, 144.96863453)"
479,1683477,11/,2016,November,21,Monday,12,30,Lonsdale St (South),921,Lonsdale St (South),Lon189_T,2013/10/14,A,,East,West,-37.81121849,144.96656807,"(-37.81121849, 144.96656807)"
480,1683478,11/,2016,November,21,Monday,12,31,Lygon St (West),466,Lygon St (West),Lyg161_T,2013/10/10,A,,South,North,-37.8016968,144.96658911,"(-37.8016968, 144.96658911)"
481,1683479,11/,2016,November,21,Monday,12,32,City Square,1490,City Square,CSq_T,2013/12/20,R,Device has been removed (24/01/2017),,,-37.81573742,144.96685718,"(-37.81573742, 144.96685718)"
482,1683480,11/,2016,November,21,Monday,12,33,Flinders St-Spring St (West),298,Flinders St-Spring St (West),Spr13_T,2014/04/23,R,,North,South,-37.81483252,144.97454056,"(-37.81483252, 144.97454056)"
483,1683481,11/,2016,November,21,Monday,12,34,Flinders St-Spark La,221,Flinders St-Spark La,Fli32_T,2014/06/08,A,,East,West,-37.81537985,144.9741505,"(-37.81537985, 144.9741505)"
484,1683482,11/,2016,November,21,Monday,12,35,Southbank,2824,Southbank,SouthB_T,2021/04/15,A,River side,East,West,-37.82017828,144.96508877,"(-37.82017828, 144.96508877)"
485,1683483,11/,2016,November,21,Monday,12,36,Queen St (West),913,Queen St (West),Que85_T,2015/01/20,A,,South,North,-37.81652527,144.96121063,"(-37.81652527, 144.96121063)"
486,1683484,11/,2016,November,21,Monday,12,37,Lygon St (East),449,Lygon St (East),Lyg260_T,2015/02/11,A,,North,South,-37.80310271,144.96671452,"(-37.80310271, 144.96671452)"
487,1683485,11/,2016,November,21,Monday,12,38,Flinders St-Swanston St (West),3465,Flinders St-Swanston St (West),Swa11_T,2014/12/05,R,Device has been removed (17/02/2017),,,-37.81723437,144.96715033,"(-37.81723437, 144.96715033)"
488,1683486,11/,2016,November,21,Monday,12,39,Alfred Place,988,Alfred Place,AlfPl_T,2019/12/04,A,In 4/12/2019 sensor upgraded,South,North,-37.81379749,144.96995745,"(-37.81379749, 144.96995745)"
489,1683487,11/,2016,November,21,Monday,12,40,Lonsdale St-Spring St (West),698,Lonsdale St-Spring St (West),Spr201_T,2015/01/19,A,,South,North,-37.80999341,144.97227588,"(-37.80999341, 144.97227588)"
490,1683488,11/,2016,November,21,Monday,12,42,Grattan St-Swanston St (West),396,Grattan St-Swanston St (West),UM1_T,2015/04/15,A,,South,North,-37.80008565,144.96386412,"(-37.80008565, 144.96386412)"
491,1683489,11/,2016,November,21,Monday,12,43,Monash Rd-Swanston St (West),250,Monash Rd-Swanston St (West),UM2_T,2015/04/15,A,,South,North,-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
492,1683490,11/,2016,November,21,Monday,12,44,Tin Alley-Swanston St (West),106,Tin Alley-Swanston St (West),UM3_T,2015/04/15,A,,South,North,-37.79690473,144.96440378,"(-37.79690473, 144.96440378)"
493,1683491,11/,2016,November,21,Monday,12,53,Collins St (North),2052,Collins Street (North),Col254_T,2015/09/23,A,,West,East,-37.8156419,144.965499,"(-37.8156419, 144.965499)"
494,1683492,11/,2016,November,21,Monday,13,1,Bourke Street Mall (North),3353,Bourke Street Mall (North),Bou292_T,2009/03/24,A,,West,East,-37.8134944,144.96515324,"(-37.8134944, 144.96515324)"
495,1683493,11/,2016,November,21,Monday,13,2,Bourke Street Mall (South),3208,Bourke Street Mall (South),Bou283_T,2009/03/30,A,,East,West,-37.81380667,144.96516719,"(-37.81380667, 144.96516719)"
496,1683494,11/,2016,November,21,Monday,13,5,Princes Bridge,1820,Princes Bridge,PriNW_T,2009/03/26,A,,North,South,-37.81874249,144.96787656,"(-37.81874249, 144.96787656)"
497,1683495,11/,2016,November,21,Monday,13,6,Flinders Street Station Underpass,2042,Flinders Street Station Underpass,FliS_T,2009/03/25,A,Upgraded on 8/09/21,North,South,-37.81911704,144.96558256,"(-37.81911704, 144.96558256)"
498,1683496,11/,2016,November,21,Monday,13,8,Webb Bridge,380,Webb Bridge,WebBN_T,2009/03/24,A,,North,South,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
499,1683497,11/,2016,November,21,Monday,13,9,Southern Cross Station,952,Southern Cross Station,Col700_T,2009/03/23,A,,East,West,-37.81982992,144.95102556,"(-37.81982992, 144.95102556)"
500,1683498,11/,2016,November,21,Monday,13,10,Victoria Point,370,Victoria Point,BouHbr_T,2009/04/23,A,,West,East,-37.81876473,144.94710545,"(-37.81876473, 144.94710545)"
501,1683499,11/,2016,November,21,Monday,13,11,Waterfront City,143,Waterfront City,WatCit_T,2009/01/20,A,,East,West,-37.81564989,144.93970695,"(-37.81564989, 144.93970695)"
502,1683500,11/,2016,November,21,Monday,13,12,New Quay,285,New Quay,NewQ_T,2009/01/21,A,,West,East,-37.81457987,144.94292398,"(-37.81457987, 144.94292398)"
503,1683501,11/,2016,November,21,Monday,13,13,Flagstaff Station,1416,Flagstaff Station,Wil277_T,2009/03/24,R,,,,-37.81239679,144.95652653,"(-37.81239679, 144.95652653)"
504,1683502,11/,2016,November,21,Monday,13,14,Sandridge Bridge,457,Sandridge Bridge,SanBri_T,2019/09/25,A,,North,South,-37.82011242,144.96291898,"(-37.82011242, 144.96291898)"
505,1683503,11/,2016,November,21,Monday,13,15,State Library,1577,State Library,QV_T,2009/03/25,R,,South,North,-37.81064378,144.96447132,"(-37.81064378, 144.96447132)"
506,1683504,11/,2016,November,21,Monday,13,17,Collins Place (South),1548,Collins Place (South),Col15_T,2009/03/30,A,Device is upgraded in 26/02/2020,East,West,-37.81362542,144.97323592,"(-37.81362542, 144.97323592)"
507,1683505,11/,2016,November,21,Monday,13,18,Collins Place (North),666,Collins Place (North),Col12_T,2009/03/30,A,,East,West,-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
508,1683506,11/,2016,November,21,Monday,13,19,Chinatown-Swanston St (North),1057,Chinatown-Swanston St (North),LtB210_T,2013/09/02,A,,East,West,-37.81237202,144.96550671,"(-37.81237202, 144.96550671)"
509,1683507,11/,2016,November,21,Monday,13,20,Chinatown-Lt Bourke St (South),514,Chinatown-Lt Bourke St (South),LtB170_T,2013/09/06,A,,East,West,-37.81172913,144.9682466,"(-37.81172913, 144.9682466)"
510,1683508,11/,2016,November,21,Monday,13,21,Bourke St-Russell St (West),1105,Bourke St-Russell St (West),Rus180_T,2013/09/02,A,,South,North,-37.81244703,144.96778757,"(-37.81244703, 144.96778757)"
511,1683509,11/,2016,November,21,Monday,13,24,Spencer St-Collins St (North),2198,Spencer St-Collins St (North),Col620_T,2013/09/02,A,,East,West,-37.81887962,144.95449198,"(-37.81887962, 144.95449198)"
512,1683510,11/,2016,November,21,Monday,13,25,Melbourne Convention Exhibition Centre,790,Melbourne Convention Exhibition Centre,MCEC_T,2019/10/02,A,Sensor relocated from 14 to 25 on 2/10/2019,East,West,-37.82401776,144.95604426,"(-37.82401776, 144.95604426)"
513,1683511,11/,2016,November,21,Monday,13,26,QV Market-Elizabeth St (West),886,QV Market-Elizabeth St (West),Eli483_T,2013/09/28,A,,South,North,-37.80869542,144.96049404,"(-37.80869542, 144.96049404)"
514,1683512,11/,2016,November,21,Monday,13,27,QV Market-Peel St,150,QV Market-Peel St,Vic_T,2013/08/16,A,,East,West,-37.80606888,144.95644693,"(-37.80606888, 144.95644693)"
515,1683513,11/,2016,November,21,Monday,13,28,The Arts Centre,1540,The Arts Centre,VAC_T,2013/08/23,A,,South,North,-37.82129924,144.96879309,"(-37.82129924, 144.96879309)"
516,1683514,11/,2016,November,21,Monday,13,29,St Kilda Rd-Alexandra Gardens,837,St Kilda Rd-Alexandra Gardens,AG_T,2013/10/11,A,sensor upgraded from laser to 3D on 19/12/2019,North,South,-37.81965808,144.96863453,"(-37.81965808, 144.96863453)"
517,1683515,11/,2016,November,21,Monday,13,30,Lonsdale St (South),938,Lonsdale St (South),Lon189_T,2013/10/14,A,,East,West,-37.81121849,144.96656807,"(-37.81121849, 144.96656807)"
518,1683516,11/,2016,November,21,Monday,13,31,Lygon St (West),474,Lygon St (West),Lyg161_T,2013/10/10,A,,South,North,-37.8016968,144.96658911,"(-37.8016968, 144.96658911)"
519,1683517,11/,2016,November,21,Monday,13,32,City Square,1738,City Square,CSq_T,2013/12/20,R,Device has been removed (24/01/2017),,,-37.81573742,144.96685718,"(-37.81573742, 144.96685718)"
520,1683518,11/,2016,November,21,Monday,13,33,Flinders St-Spring St (West),332,Flinders St-Spring St (West),Spr13_T,2014/04/23,R,,North,South,-37.81483252,144.97454056,"(-37.81483252, 144.97454056)"
521,1683519,11/,2016,November,21,Monday,13,34,Flinders St-Spark La,239,Flinders St-Spark La,Fli32_T,2014/06/08,A,,East,West,-37.81537985,144.9741505,"(-37.81537985, 144.9741505)"
522,1683520,11/,2016,November,21,Monday,13,35,Southbank,2853,Southbank,SouthB_T,2021/04/15,A,River side,East,West,-37.82017828,144.96508877,"(-37.82017828, 144.96508877)"
523,1683521,11/,2016,November,21,Monday,13,36,Queen St (West),950,Queen St (West),Que85_T,2015/01/20,A,,South,North,-37.81652527,144.96121063,"(-37.81652527, 144.96121063)"
524,1683522,11/,2016,November,21,Monday,13,37,Lygon St (East),377,Lygon St (East),Lyg260_T,2015/02/11,A,,North,South,-37.80310271,144.96671452,"(-37.80310271, 144.96671452)"
525,1683523,11/,2016,November,21,Monday,13,38,Flinders St-Swanston St (West),3704,Flinders St-Swanston St (West),Swa11_T,2014/12/05,R,Device has been removed (17/02/2017),,,-37.81723437,144.96715033,"(-37.81723437, 144.96715033)"
526,1683524,11/,2016,November,21,Monday,13,39,Alfred Place,933,Alfred Place,AlfPl_T,2019/12/04,A,In 4/12/2019 sensor upgraded,South,North,-37.81379749,144.96995745,"(-37.81379749, 144.96995745)"
527,1683525,11/,2016,November,21,Monday,13,40,Lonsdale St-Spring St (West),741,Lonsdale St-Spring St (West),Spr201_T,2015/01/19,A,,South,North,-37.80999341,144.97227588,"(-37.80999341, 144.97227588)"
528,1683526,11/,2016,November,21,Monday,13,42,Grattan St-Swanston St (West),481,Grattan St-Swanston St (West),UM1_T,2015/04/15,A,,South,North,-37.80008565,144.96386412,"(-37.80008565, 144.96386412)"
529,1683527,11/,2016,November,21,Monday,13,43,Monash Rd-Swanston St (West),296,Monash Rd-Swanston St (West),UM2_T,2015/04/15,A,,South,North,-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
530,1683528,11/,2016,November,21,Monday,13,44,Tin Alley-Swanston St (West),171,Tin Alley-Swanston St (West),UM3_T,2015/04/15,A,,South,North,-37.79690473,144.96440378,"(-37.79690473, 144.96440378)"
531,1683529,11/,2016,November,21,Monday,13,53,Collins St (North),2232,Collins Street (North),Col254_T,2015/09/23,A,,West,East,-37.8156419,144.965499,"(-37.8156419, 144.965499)"
532,1683530,11/,2016,November,21,Monday,14,1,Bourke Street Mall (North),2467,Bourke Street Mall (North),Bou292_T,2009/03/24,A,,West,East,-37.8134944,144.96515324,"(-37.8134944, 144.96515324)"
533,1683531,11/,2016,November,21,Monday,14,2,Bourke Street Mall (South),2322,Bourke Street Mall (South),Bou283_T,2009/03/30,A,,East,West,-37.81380667,144.96516719,"(-37.81380667, 144.96516719)"
534,1683532,11/,2016,November,21,Monday,14,5,Princes Bridge,1828,Princes Bridge,PriNW_T,2009/03/26,A,,North,South,-37.81874249,144.96787656,"(-37.81874249, 144.96787656)"
535,1683533,11/,2016,November,21,Monday,14,6,Flinders Street Station Underpass,1674,Flinders Street Station Underpass,FliS_T,2009/03/25,A,Upgraded on 8/09/21,North,South,-37.81911704,144.96558256,"(-37.81911704, 144.96558256)"
536,1683534,11/,2016,November,21,Monday,14,8,Webb Bridge,152,Webb Bridge,WebBN_T,2009/03/24,A,,North,South,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)"
537,1683535,11/,2016,November,21,Monday,14,9,Southern Cross Station,616,Southern Cross Station,Col700_T,2009/03/23,A,,East,West,-37.81982992,144.95102556,"(-37.81982992, 144.95102556)"
538,1683536,11/,2016,November,21,Monday,14,10,Victoria Point,270,Victoria Point,BouHbr_T,2009/04/23,A,,West,East,-37.81876473,144.94710545,"(-37.81876473, 144.94710545)"
539,1683537,11/,2016,November,21,Monday,14,11,Waterfront City,56,Waterfront City,WatCit_T,2009/01/20,A,,East,West,-37.81564989,144.93970695,"(-37.81564989, 144.93970695)"
540,1683538,11/,2016,November,21,Monday,14,12,New Quay,137,New Quay,NewQ_T,2009/01/21,A,,West,East,-37.81457987,144.94292398,"(-37.81457987, 144.94292398)"
541,1683539,11/,2016,November,21,Monday,14,13,Flagstaff Station,1034,Flagstaff Station,Wil277_T,2009/03/24,R,,,,-37.81239679,144.95652653,"(-37.81239679, 144.95652653)"
542,1683540,11/,2016,November,21,Monday,14,14,Sandridge Bridge,488,Sandridge Bridge,SanBri_T,2019/09/25,A,,North,South,-37.82011242,144.96291898,"(-37.82011242, 144.96291898)"
543,1683541,11/,2016,November,21,Monday,14,15,State Library,1408,State Library,QV_T,2009/03/25,R,,South,North,-37.81064378,144.96447132,"(-37.81064378, 144.96447132)"
544,1683542,11/,2016,November,21,Monday,14,17,Collins Place (South),741,Collins Place (South),Col15_T,2009/03/30,A,Device is upgraded in 26/02/2020,East,West,-37.81362542,144.97323592,"(-37.81362542, 144.97323592)"
545,1683543,11/,2016,November,21,Monday,14,18,Collins Place (North),465,Collins Place (North),Col12_T,2009/03/30,A,,East,West,-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
