,id,date_time,year,month,mdate,day,time,sensor_id,sensor_name_x,hourly_counts,sensor_description,sensor_name_y,installation_date,status,note,direction_1,direction_2,latitude,longitude,location
185565,2655395,5/2/2019,2019,May,2,Thursday,12,21,Bourke St-Russell St (West),"1,438",Bourke St-Russell St (West),Rus180_T,9/2/2013,A,,South,North,-37.81244703,144.9677876,"(-37.81244703, 144.96778757)"
185566,2655396,5/2/2019,2019,May,2,Thursday,12,22,Flinders St-Elizabeth St (East),"2,997",Flinders St-Elizabeth St (East),Eli274_T,8/12/2013,A,,South,North,-37.81786445,144.9650682,"(-37.81786445, 144.96506823)"
185567,2655397,5/2/2019,2019,May,2,Thursday,12,23,Spencer St-Collins St (South),"1,169",Spencer St-Collins St (South),Col623_T,9/2/2013,A,,East,West,-37.81909256,144.9545275,"(-37.81909256, 144.95452749)"
185568,2655398,5/2/2019,2019,May,2,Thursday,12,24,Spencer St-Collins St (North),0,Spencer St-Collins St (North),Col620_T,9/2/2013,A,,East,West,-37.81887962,144.954492,"(-37.81887962, 144.95449198)"
185569,2655399,5/2/2019,2019,May,2,Thursday,12,25,Melbourne Convention Exhibition Centre,967,Melbourne Convention Exhibition Centre,MCEC_T,10/2/2019,A,Sensor relocated from 14 to 25 on 2/10/2019,East,West,-37.82401776,144.9560443,"(-37.82401776, 144.95604426)"
185570,2655400,5/2/2019,2019,May,2,Thursday,12,26,QV Market-Elizabeth St (West),"1,701",QV Market-Elizabeth St (West),Eli483_T,9/28/2013,A,,South,North,-37.80869542,144.960494,"(-37.80869542, 144.96049404)"
185571,2655401,5/2/2019,2019,May,2,Thursday,12,27,QV Market-Peel St,285,QV Market-Peel St,Vic_T,8/16/2013,A,,East,West,-37.80606888,144.9564469,"(-37.80606888, 144.95644693)"
185572,2655402,5/2/2019,2019,May,2,Thursday,12,28,The Arts Centre,"1,537",The Arts Centre,VAC_T,8/23/2013,A,,South,North,-37.82129924,144.9687931,"(-37.82129924, 144.96879309)"
185573,2655403,5/2/2019,2019,May,2,Thursday,12,30,Lonsdale St (South),970,Lonsdale St (South),Lon189_T,10/14/2013,A,,East,West,-37.81121849,144.9665681,"(-37.81121849, 144.96656807)"
185574,2655404,5/2/2019,2019,May,2,Thursday,12,31,Lygon St (West),287,Lygon St (West),Lyg161_T,10/10/2013,A,,South,North,-37.8016968,144.9665891,"(-37.8016968, 144.96658911)"
185575,2655405,5/2/2019,2019,May,2,Thursday,12,33,Flinders St-Spring St (West),328,Flinders St-Spring St (West),Spr13_T,4/23/2014,R,,North,South,-37.81483252,144.9745406,"(-37.81483252, 144.97454056)"
185576,2655406,5/2/2019,2019,May,2,Thursday,12,34,Flinders St-Spark La,295,Flinders St-Spark La,Fli32_T,6/8/2014,A,,East,West,-37.81537985,144.9741505,"(-37.81537985, 144.9741505)"
185577,2655407,5/2/2019,2019,May,2,Thursday,12,35,Southbank,"2,005",Southbank,SouthB_T,4/15/2021,A,River side,East,West,-37.82017828,144.9650888,"(-37.82017828, 144.96508877)"
185578,2655408,5/2/2019,2019,May,2,Thursday,12,36,Queen St (West),"1,078",Queen St (West),Que85_T,1/20/2015,A,,South,North,-37.81652527,144.9612106,"(-37.81652527, 144.96121063)"
185579,2655409,5/2/2019,2019,May,2,Thursday,12,37,Lygon St (East),256,Lygon St (East),Lyg260_T,2/11/2015,A,,North,South,-37.80310271,144.9667145,"(-37.80310271, 144.96671452)"
185580,2655410,5/2/2019,2019,May,2,Thursday,12,39,Alfred Place,"1,433",Alfred Place,AlfPl_T,12/4/2019,A,In 4/12/2019 sensor upgraded,South,North,-37.81379749,144.9699575,"(-37.81379749, 144.96995745)"
185581,2655411,5/2/2019,2019,May,2,Thursday,12,40,Lonsdale St-Spring St (West),"1,186",Lonsdale St-Spring St (West),Spr201_T,1/19/2015,A,,South,North,-37.80999341,144.9722759,"(-37.80999341, 144.97227588)"
185582,2655412,5/2/2019,2019,May,2,Thursday,12,42,Grattan St-Swanston St (West),886,Grattan St-Swanston St (West),UM1_T,4/15/2015,A,,South,North,-37.80008565,144.9638641,"(-37.80008565, 144.96386412)"
185583,2655413,5/2/2019,2019,May,2,Thursday,12,43,Monash Rd-Swanston St (West),340,Monash Rd-Swanston St (West),UM2_T,4/15/2015,A,,South,North,-37.79844525,144.9641178,"(-37.79844525, 144.96411782)"
185584,2655414,5/2/2019,2019,May,2,Thursday,12,44,Tin Alley-Swanston St (West),297,Tin Alley-Swanston St (West),UM3_T,4/15/2015,A,,South,North,-37.79690473,144.9644038,"(-37.79690473, 144.96440378)"
185585,2655415,5/2/2019,2019,May,2,Thursday,12,46,Pelham St (South),409,Pelham St (South),Pel147_T,7/10/2017,A,,West,East,-37.80240719,144.9615673,"(-37.80240719, 144.96156731)"
185586,2655416,5/2/2019,2019,May,2,Thursday,12,47,Melbourne Central-Elizabeth St (East),"1,845",Melbourne Central-Elizabeth St (East),Eli250_T,8/24/2017,A,,South,North,-37.81160331,144.9622008,"(-37.81160331, 144.96220077)"
185587,2655417,5/2/2019,2019,May,2,Thursday,12,48,QVM-Queen St (East),559,QVM-Queen St (East),QVMQ_T,10/2/2017,A,,East,West,-37.80631581,144.958667,"(-37.80631581, 144.95866698)"
185588,2655418,5/2/2019,2019,May,2,Thursday,12,49,QVM-Therry St (South),509,QVM-Therry St (South),Eli501_T,11/29/2017,A,,West,East,-37.80730067,144.9595606,"(-37.80730067, 144.95956055)"
185589,2655419,5/2/2019,2019,May,2,Thursday,12,50,Faraday St-Lygon St (West),429,Faraday St-Lygon St (West),Lyg309_T,11/30/2017,A,,North,South,-37.79808191,144.9672101,"(-37.79808191, 144.96721014)"
185590,2655420,5/2/2019,2019,May,2,Thursday,12,51,QVM-Franklin St (North),299,QVM-Franklin St (North),Fra118_T,11/30/2017,A,,West,East,-37.80841814,144.9590632,"(-37.80841814, 144.95906317)"
185591,2655421,5/2/2019,2019,May,2,Thursday,12,52,Elizabeth St-Lonsdale St (South),"1,003",Elizabeth St-Lonsdale St (South),Eli263_T,7/31/2017,A,,West,East,-37.81252157,144.9619401,"(-37.81252157, 144.9619401)"
185592,2655422,5/2/2019,2019,May,2,Thursday,12,53,Collins St (North),"2,107",Collins Street (North),Col254_T,9/23/2015,A,,West,East,-37.8156419,144.965499,"(-37.8156419, 144.965499)"
185593,2655423,5/2/2019,2019,May,2,Thursday,12,54,Lincoln-Swanston (West),359,Lincoln-Swanston (West),Swa607_T,6/26/2018,A,,South,North,-37.804024,144.963084,"(-37.804024, 144.963084)"
185594,2655424,5/2/2019,2019,May,2,Thursday,12,56,Lonsdale St - Elizabeth St (North),723,Lonsdale St - Elizabeth St (North),Lon364_T,7/25/2018,A,,East,West,-37.81234775,144.9615331,"(-37.81234775, 144.96153311)"
185595,2655425,5/2/2019,2019,May,2,Thursday,12,57,Bourke St Bridge,"1,775",Bourke St Bridge,BouBri_T,8/13/2018,A,,West,East,-37.8176735,144.950256,"(-37.8176735, 144.95025595)"
185596,2655426,5/2/2019,2019,May,2,Thursday,12,58,Bourke St - Spencer St (North),"1,694",Bourke St - Spencer St (North),Bou688_T,9/27/2018,A,,West,East,-37.81686074,144.9535808,"(-37.81686074, 144.95358075)"
185597,2655427,5/2/2019,2019,May,2,Thursday,12,59,Swanston St - RMIT Building 80,583,Building 80 RMIT,RMIT_T,2/13/2019,A,,North,South,-37.80825648,144.9630486,"(-37.80825648, 144.96304859)"
185598,2655428,5/2/2019,2019,May,2,Thursday,12,60,Flinders La - Swanston St (West) Temp,"2,833",Flinders La - Swanston St (West) Temporary,Swa31T_T,3/8/2019,R,Temporary for the duration of the metro tunnel works. Installed under the scaffolding.,North,South,-37.81668188,144.9668954,"(-37.81668188, 144.9668954)"
185599,2655429,5/2/2019,2019,May,2,Thursday,13,1,Bourke Street Mall (North),"3,507",Bourke Street Mall (North),Bou292_T,3/24/2009,A,,West,East,-37.8134944,144.9651532,"(-37.8134944, 144.96515324)"
185600,2655430,5/2/2019,2019,May,2,Thursday,13,2,Bourke Street Mall (South),"2,775",Bourke Street Mall (South),Bou283_T,3/30/2009,A,,East,West,-37.81380667,144.9651672,"(-37.81380667, 144.96516719)"
185601,2655431,5/2/2019,2019,May,2,Thursday,13,3,Melbourne Central,"2,215",Melbourne Central,Swa295_T,3/25/2009,A,,North,South,-37.81101523,144.9642949,"(-37.81101523, 144.96429485)"
185602,2655432,5/2/2019,2019,May,2,Thursday,13,4,Town Hall (West),"3,266",Town Hall (West),Swa123_T,3/23/2009,A,,South,North,-37.81487988,144.9660878,"(-37.81487988, 144.9660878)"
185603,2655433,5/2/2019,2019,May,2,Thursday,13,5,Princes Bridge,"2,015",Princes Bridge,PriNW_T,3/26/2009,A,,North,South,-37.81874249,144.9678766,"(-37.81874249, 144.96787656)"
185604,2655434,5/2/2019,2019,May,2,Thursday,13,6,Flinders Street Station Underpass,"2,194",Flinders Street Station Underpass,FliS_T,3/25/2009,A,Upgraded on 8/09/21,North,South,-37.81911704,144.9655826,"(-37.81911704, 144.96558256)"
185605,2655435,5/2/2019,2019,May,2,Thursday,13,7,Birrarung Marr,312,Birrarung Marr,Fed_T,12/17/2014,A,,East,West,-37.81862929,144.971694,"(-37.81862929, 144.97169395)"
185606,2655436,5/2/2019,2019,May,2,Thursday,13,8,Webb Bridge,485,Webb Bridge,WebBN_T,3/24/2009,A,,North,South,-37.82293543,144.9471751,"(-37.82293543, 144.94717511)"
185607,2655437,5/2/2019,2019,May,2,Thursday,13,9,Southern Cross Station,"1,606",Southern Cross Station,Col700_T,3/23/2009,A,,East,West,-37.81982992,144.9510256,"(-37.81982992, 144.95102556)"
185608,2655438,5/2/2019,2019,May,2,Thursday,13,10,Victoria Point,475,Victoria Point,BouHbr_T,4/23/2009,A,,West,East,-37.81876473,144.9471055,"(-37.81876473, 144.94710545)"
185609,2655439,5/2/2019,2019,May,2,Thursday,13,11,Waterfront City,112,Waterfront City,WatCit_T,1/20/2009,A,,East,West,-37.81564989,144.939707,"(-37.81564989, 144.93970695)"
185610,2655440,5/2/2019,2019,May,2,Thursday,13,12,New Quay,369,New Quay,NewQ_T,1/21/2009,A,,West,East,-37.81457987,144.942924,"(-37.81457987, 144.94292398)"
185611,2655441,5/2/2019,2019,May,2,Thursday,13,14,Sandridge Bridge,766,Sandridge Bridge,SanBri_T,9/25/2019,A,,North,South,-37.82011242,144.962919,"(-37.82011242, 144.96291898)"
185612,2655442,5/2/2019,2019,May,2,Thursday,13,15,State Library,"1,777",State Library,QV_T,3/25/2009,R,,South,North,-37.81064378,144.9644713,"(-37.81064378, 144.96447132)"
185613,2655443,5/2/2019,2019,May,2,Thursday,13,17,Collins Place (South),"1,609",Collins Place (South),Col15_T,3/30/2009,A,Device is upgraded in 26/02/2020,East,West,-37.81362542,144.9732359,"(-37.81362542, 144.97323592)"
185614,2655444,5/2/2019,2019,May,2,Thursday,13,18,Collins Place (North),734,Collins Place (North),Col12_T,3/30/2009,A,,East,West,-37.81344861,144.9730535,"(-37.81344861, 144.97305354)"
185615,2655445,5/2/2019,2019,May,2,Thursday,13,19,Chinatown-Swanston St (North),"1,202",Chinatown-Swanston St (North),LtB210_T,9/2/2013,A,,East,West,-37.81237202,144.9655067,"(-37.81237202, 144.96550671)"
185616,2655446,5/2/2019,2019,May,2,Thursday,13,20,Chinatown-Lt Bourke St (South),729,Chinatown-Lt Bourke St (South),LtB170_T,9/6/2013,A,,East,West,-37.81172913,144.9682466,"(-37.81172913, 144.9682466)"
185617,2655447,5/2/2019,2019,May,2,Thursday,13,21,Bourke St-Russell St (West),"1,469",Bourke St-Russell St (West),Rus180_T,9/2/2013,A,,South,North,-37.81244703,144.9677876,"(-37.81244703, 144.96778757)"
185618,2655448,5/2/2019,2019,May,2,Thursday,13,22,Flinders St-Elizabeth St (East),"3,211",Flinders St-Elizabeth St (East),Eli274_T,8/12/2013,A,,South,North,-37.81786445,144.9650682,"(-37.81786445, 144.96506823)"
185619,2655449,5/2/2019,2019,May,2,Thursday,13,23,Spencer St-Collins St (South),"1,041",Spencer St-Collins St (South),Col623_T,9/2/2013,A,,East,West,-37.81909256,144.9545275,"(-37.81909256, 144.95452749)"
185620,2655450,5/2/2019,2019,May,2,Thursday,13,24,Spencer St-Collins St (North),"1,624",Spencer St-Collins St (North),Col620_T,9/2/2013,A,,East,West,-37.81887962,144.954492,"(-37.81887962, 144.95449198)"
185621,2655451,5/2/2019,2019,May,2,Thursday,13,25,Melbourne Convention Exhibition Centre,"1,018",Melbourne Convention Exhibition Centre,MCEC_T,10/2/2019,A,Sensor relocated from 14 to 25 on 2/10/2019,East,West,-37.82401776,144.9560443,"(-37.82401776, 144.95604426)"
185622,2655452,5/2/2019,2019,May,2,Thursday,13,26,QV Market-Elizabeth St (West),"1,609",QV Market-Elizabeth St (West),Eli483_T,9/28/2013,A,,South,North,-37.80869542,144.960494,"(-37.80869542, 144.96049404)"
185623,2655453,5/2/2019,2019,May,2,Thursday,13,27,QV Market-Peel St,318,QV Market-Peel St,Vic_T,8/16/2013,A,,East,West,-37.80606888,144.9564469,"(-37.80606888, 144.95644693)"
185624,2655454,5/2/2019,2019,May,2,Thursday,13,28,The Arts Centre,"1,516",The Arts Centre,VAC_T,8/23/2013,A,,South,North,-37.82129924,144.9687931,"(-37.82129924, 144.96879309)"
185625,2655455,5/2/2019,2019,May,2,Thursday,13,30,Lonsdale St (South),"1,053",Lonsdale St (South),Lon189_T,10/14/2013,A,,East,West,-37.81121849,144.9665681,"(-37.81121849, 144.96656807)"
185626,2655456,5/2/2019,2019,May,2,Thursday,13,31,Lygon St (West),331,Lygon St (West),Lyg161_T,10/10/2013,A,,South,North,-37.8016968,144.9665891,"(-37.8016968, 144.96658911)"
185627,2655457,5/2/2019,2019,May,2,Thursday,13,33,Flinders St-Spring St (West),328,Flinders St-Spring St (West),Spr13_T,4/23/2014,R,,North,South,-37.81483252,144.9745406,"(-37.81483252, 144.97454056)"
185628,2655458,5/2/2019,2019,May,2,Thursday,13,34,Flinders St-Spark La,336,Flinders St-Spark La,Fli32_T,6/8/2014,A,,East,West,-37.81537985,144.9741505,"(-37.81537985, 144.9741505)"
185629,2655459,5/2/2019,2019,May,2,Thursday,13,35,Southbank,"2,097",Southbank,SouthB_T,4/15/2021,A,River side,East,West,-37.82017828,144.9650888,"(-37.82017828, 144.96508877)"
185630,2655460,5/2/2019,2019,May,2,Thursday,13,36,Queen St (West),983,Queen St (West),Que85_T,1/20/2015,A,,South,North,-37.81652527,144.9612106,"(-37.81652527, 144.96121063)"
185631,2655461,5/2/2019,2019,May,2,Thursday,13,37,Lygon St (East),266,Lygon St (East),Lyg260_T,2/11/2015,A,,North,South,-37.80310271,144.9667145,"(-37.80310271, 144.96671452)"
185632,2655462,5/2/2019,2019,May,2,Thursday,13,39,Alfred Place,"1,280",Alfred Place,AlfPl_T,12/4/2019,A,In 4/12/2019 sensor upgraded,South,North,-37.81379749,144.9699575,"(-37.81379749, 144.96995745)"
185633,2655463,5/2/2019,2019,May,2,Thursday,13,40,Lonsdale St-Spring St (West),"1,187",Lonsdale St-Spring St (West),Spr201_T,1/19/2015,A,,South,North,-37.80999341,144.9722759,"(-37.80999341, 144.97227588)"
185634,2655464,5/2/2019,2019,May,2,Thursday,13,42,Grattan St-Swanston St (West),"1,038",Grattan St-Swanston St (West),UM1_T,4/15/2015,A,,South,North,-37.80008565,144.9638641,"(-37.80008565, 144.96386412)"
185635,2655465,5/2/2019,2019,May,2,Thursday,13,43,Monash Rd-Swanston St (West),239,Monash Rd-Swanston St (West),UM2_T,4/15/2015,A,,South,North,-37.79844525,144.9641178,"(-37.79844525, 144.96411782)"
185636,2655466,5/2/2019,2019,May,2,Thursday,13,44,Tin Alley-Swanston St (West),339,Tin Alley-Swanston St (West),UM3_T,4/15/2015,A,,South,North,-37.79690473,144.9644038,"(-37.79690473, 144.96440378)"
185637,2655467,5/2/2019,2019,May,2,Thursday,13,46,Pelham St (South),498,Pelham St (South),Pel147_T,7/10/2017,A,,West,East,-37.80240719,144.9615673,"(-37.80240719, 144.96156731)"
185638,2655468,5/2/2019,2019,May,2,Thursday,13,47,Melbourne Central-Elizabeth St (East),"2,092",Melbourne Central-Elizabeth St (East),Eli250_T,8/24/2017,A,,South,North,-37.81160331,144.9622008,"(-37.81160331, 144.96220077)"
185639,2655469,5/2/2019,2019,May,2,Thursday,13,48,QVM-Queen St (East),657,QVM-Queen St (East),QVMQ_T,10/2/2017,A,,East,West,-37.80631581,144.958667,"(-37.80631581, 144.95866698)"
185640,2655470,5/2/2019,2019,May,2,Thursday,13,49,QVM-Therry St (South),410,QVM-Therry St (South),Eli501_T,11/29/2017,A,,West,East,-37.80730067,144.9595606,"(-37.80730067, 144.95956055)"
185641,2655471,5/2/2019,2019,May,2,Thursday,13,50,Faraday St-Lygon St (West),459,Faraday St-Lygon St (West),Lyg309_T,11/30/2017,A,,North,South,-37.79808191,144.9672101,"(-37.79808191, 144.96721014)"
185642,2655472,5/2/2019,2019,May,2,Thursday,13,51,QVM-Franklin St (North),329,QVM-Franklin St (North),Fra118_T,11/30/2017,A,,West,East,-37.80841814,144.9590632,"(-37.80841814, 144.95906317)"
185643,2655473,5/2/2019,2019,May,2,Thursday,13,52,Elizabeth St-Lonsdale St (South),"1,065",Elizabeth St-Lonsdale St (South),Eli263_T,7/31/2017,A,,West,East,-37.81252157,144.9619401,"(-37.81252157, 144.9619401)"
185644,2655474,5/2/2019,2019,May,2,Thursday,13,53,Collins St (North),"2,203",Collins Street (North),Col254_T,9/23/2015,A,,West,East,-37.8156419,144.965499,"(-37.8156419, 144.965499)"
185645,2655475,5/2/2019,2019,May,2,Thursday,13,54,Lincoln-Swanston (West),427,Lincoln-Swanston (West),Swa607_T,6/26/2018,A,,South,North,-37.804024,144.963084,"(-37.804024, 144.963084)"
185646,2655476,5/2/2019,2019,May,2,Thursday,13,56,Lonsdale St - Elizabeth St (North),800,Lonsdale St - Elizabeth St (North),Lon364_T,7/25/2018,A,,East,West,-37.81234775,144.9615331,"(-37.81234775, 144.96153311)"
185647,2655477,5/2/2019,2019,May,2,Thursday,13,57,Bourke St Bridge,"1,603",Bourke St Bridge,BouBri_T,8/13/2018,A,,West,East,-37.8176735,144.950256,"(-37.8176735, 144.95025595)"
185648,2655478,5/2/2019,2019,May,2,Thursday,13,58,Bourke St - Spencer St (North),"1,762",Bourke St - Spencer St (North),Bou688_T,9/27/2018,A,,West,East,-37.81686074,144.9535808,"(-37.81686074, 144.95358075)"
185649,2655479,5/2/2019,2019,May,2,Thursday,13,59,Swanston St - RMIT Building 80,600,Building 80 RMIT,RMIT_T,2/13/2019,A,,North,South,-37.80825648,144.9630486,"(-37.80825648, 144.96304859)"
185650,2655480,5/2/2019,2019,May,2,Thursday,13,60,Flinders La - Swanston St (West) Temp,"3,034",Flinders La - Swanston St (West) Temporary,Swa31T_T,3/8/2019,R,Temporary for the duration of the metro tunnel works. Installed under the scaffolding.,North,South,-37.81668188,144.9668954,"(-37.81668188, 144.9668954)"
185651,2655481,5/2/2019,2019,May,2,Thursday,14,1,Bourke Street Mall (North),"2,916",Bourke Street Mall (North),Bou292_T,3/24/2009,A,,West,East,-37.8134944,144.9651532,"(-37.8134944, 144.96515324)"
185652,2655482,5/2/2019,2019,May,2,Thursday,14,2,Bourke Street Mall (South),"2,070",Bourke Street Mall (South),Bou283_T,3/30/2009,A,,East,West,-37.81380667,144.9651672,"(-37.81380667, 144.96516719)"
185653,2655483,5/2/2019,2019,May,2,Thursday,14,3,Melbourne Central,"2,261",Melbourne Central,Swa295_T,3/25/2009,A,,North,South,-37.81101523,144.9642949,"(-37.81101523, 144.96429485)"
185654,2655484,5/2/2019,2019,May,2,Thursday,14,4,Town Hall (West),"2,921",Town Hall (West),Swa123_T,3/23/2009,A,,South,North,-37.81487988,144.9660878,"(-37.81487988, 144.9660878)"
185655,2655485,5/2/2019,2019,May,2,Thursday,14,5,Princes Bridge,"1,936",Princes Bridge,PriNW_T,3/26/2009,A,,North,South,-37.81874249,144.9678766,"(-37.81874249, 144.96787656)"
185656,2655486,5/2/2019,2019,May,2,Thursday,14,6,Flinders Street Station Underpass,"1,801",Flinders Street Station Underpass,FliS_T,3/25/2009,A,Upgraded on 8/09/21,North,South,-37.81911704,144.9655826,"(-37.81911704, 144.96558256)"
185657,2655487,5/2/2019,2019,May,2,Thursday,14,7,Birrarung Marr,266,Birrarung Marr,Fed_T,12/17/2014,A,,East,West,-37.81862929,144.971694,"(-37.81862929, 144.97169395)"
185658,2655488,5/2/2019,2019,May,2,Thursday,14,8,Webb Bridge,275,Webb Bridge,WebBN_T,3/24/2009,A,,North,South,-37.82293543,144.9471751,"(-37.82293543, 144.94717511)"
185659,2655489,5/2/2019,2019,May,2,Thursday,14,9,Southern Cross Station,984,Southern Cross Station,Col700_T,3/23/2009,A,,East,West,-37.81982992,144.9510256,"(-37.81982992, 144.95102556)"
185660,2655490,5/2/2019,2019,May,2,Thursday,14,10,Victoria Point,298,Victoria Point,BouHbr_T,4/23/2009,A,,West,East,-37.81876473,144.9471055,"(-37.81876473, 144.94710545)"
185661,2655491,5/2/2019,2019,May,2,Thursday,14,11,Waterfront City,51,Waterfront City,WatCit_T,1/20/2009,A,,East,West,-37.81564989,144.939707,"(-37.81564989, 144.93970695)"
185662,2655492,5/2/2019,2019,May,2,Thursday,14,12,New Quay,210,New Quay,NewQ_T,1/21/2009,A,,West,East,-37.81457987,144.942924,"(-37.81457987, 144.94292398)"
185663,2655493,5/2/2019,2019,May,2,Thursday,14,14,Sandridge Bridge,579,Sandridge Bridge,SanBri_T,9/25/2019,A,,North,South,-37.82011242,144.962919,"(-37.82011242, 144.96291898)"
185664,2655494,5/2/2019,2019,May,2,Thursday,14,15,State Library,"1,573",State Library,QV_T,3/25/2009,R,,South,North,-37.81064378,144.9644713,"(-37.81064378, 144.96447132)"
185665,2655495,5/2/2019,2019,May,2,Thursday,14,17,Collins Place (South),935,Collins Place (South),Col15_T,3/30/2009,A,Device is upgraded in 26/02/2020,East,West,-37.81362542,144.9732359,"(-37.81362542, 144.97323592)"
185666,2655496,5/2/2019,2019,May,2,Thursday,14,18,Collins Place (North),576,Collins Place (North),Col12_T,3/30/2009,A,,East,West,-37.81344861,144.9730535,"(-37.81344861, 144.97305354)"
185667,2655497,5/2/2019,2019,May,2,Thursday,14,19,Chinatown-Swanston St (North),967,Chinatown-Swanston St (North),LtB210_T,9/2/2013,A,,East,West,-37.81237202,144.9655067,"(-37.81237202, 144.96550671)"
185668,2655498,5/2/2019,2019,May,2,Thursday,14,20,Chinatown-Lt Bourke St (South),516,Chinatown-Lt Bourke St (South),LtB170_T,9/6/2013,A,,East,West,-37.81172913,144.9682466,"(-37.81172913, 144.9682466)"
185669,2655499,5/2/2019,2019,May,2,Thursday,14,21,Bourke St-Russell St (West),996,Bourke St-Russell St (West),Rus180_T,9/2/2013,A,,South,North,-37.81244703,144.9677876,"(-37.81244703, 144.96778757)"
185670,2655500,5/2/2019,2019,May,2,Thursday,14,22,Flinders St-Elizabeth St (East),"2,777",Flinders St-Elizabeth St (East),Eli274_T,8/12/2013,A,,South,North,-37.81786445,144.9650682,"(-37.81786445, 144.96506823)"
185671,2655501,5/2/2019,2019,May,2,Thursday,14,23,Spencer St-Collins St (South),654,Spencer St-Collins St (South),Col623_T,9/2/2013,A,,East,West,-37.81909256,144.9545275,"(-37.81909256, 144.95452749)"
185672,2655502,5/2/2019,2019,May,2,Thursday,14,24,Spencer St-Collins St (North),"2,098",Spencer St-Collins St (North),Col620_T,9/2/2013,A,,East,West,-37.81887962,144.954492,"(-37.81887962, 144.95449198)"
185673,2655503,5/2/2019,2019,May,2,Thursday,14,25,Melbourne Convention Exhibition Centre,"1,007",Melbourne Convention Exhibition Centre,MCEC_T,10/2/2019,A,Sensor relocated from 14 to 25 on 2/10/2019,East,West,-37.82401776,144.9560443,"(-37.82401776, 144.95604426)"
185674,2655504,5/2/2019,2019,May,2,Thursday,14,26,QV Market-Elizabeth St (West),"1,160",QV Market-Elizabeth St (West),Eli483_T,9/28/2013,A,,South,North,-37.80869542,144.960494,"(-37.80869542, 144.96049404)"
185675,2655505,5/2/2019,2019,May,2,Thursday,14,27,QV Market-Peel St,267,QV Market-Peel St,Vic_T,8/16/2013,A,,East,West,-37.80606888,144.9564469,"(-37.80606888, 144.95644693)"
185676,2655506,5/2/2019,2019,May,2,Thursday,14,28,The Arts Centre,"1,344",The Arts Centre,VAC_T,8/23/2013,A,,South,North,-37.82129924,144.9687931,"(-37.82129924, 144.96879309)"
185677,2655507,5/2/2019,2019,May,2,Thursday,14,30,Lonsdale St (South),742,Lonsdale St (South),Lon189_T,10/14/2013,A,,East,West,-37.81121849,144.9665681,"(-37.81121849, 144.96656807)"
185678,2655508,5/2/2019,2019,May,2,Thursday,14,31,Lygon St (West),278,Lygon St (West),Lyg161_T,10/10/2013,A,,South,North,-37.8016968,144.9665891,"(-37.8016968, 144.96658911)"
185679,2655509,5/2/2019,2019,May,2,Thursday,14,33,Flinders St-Spring St (West),268,Flinders St-Spring St (West),Spr13_T,4/23/2014,R,,North,South,-37.81483252,144.9745406,"(-37.81483252, 144.97454056)"
185680,2655510,5/2/2019,2019,May,2,Thursday,14,34,Flinders St-Spark La,194,Flinders St-Spark La,Fli32_T,6/8/2014,A,,East,West,-37.81537985,144.9741505,"(-37.81537985, 144.9741505)"
185681,2655511,5/2/2019,2019,May,2,Thursday,14,35,Southbank,"1,479",Southbank,SouthB_T,4/15/2021,A,River side,East,West,-37.82017828,144.9650888,"(-37.82017828, 144.96508877)"
185682,2655512,5/2/2019,2019,May,2,Thursday,14,36,Queen St (West),680,Queen St (West),Que85_T,1/20/2015,A,,South,North,-37.81652527,144.9612106,"(-37.81652527, 144.96121063)"
185683,2655513,5/2/2019,2019,May,2,Thursday,14,37,Lygon St (East),188,Lygon St (East),Lyg260_T,2/11/2015,A,,North,South,-37.80310271,144.9667145,"(-37.80310271, 144.96671452)"
185684,2655514,5/2/2019,2019,May,2,Thursday,14,39,Alfred Place,594,Alfred Place,AlfPl_T,12/4/2019,A,In 4/12/2019 sensor upgraded,South,North,-37.81379749,144.9699575,"(-37.81379749, 144.96995745)"
185685,2655515,5/2/2019,2019,May,2,Thursday,14,40,Lonsdale St-Spring St (West),758,Lonsdale St-Spring St (West),Spr201_T,1/19/2015,A,,South,North,-37.80999341,144.9722759,"(-37.80999341, 144.97227588)"
185686,2655516,5/2/2019,2019,May,2,Thursday,14,42,Grattan St-Swanston St (West),770,Grattan St-Swanston St (West),UM1_T,4/15/2015,A,,South,North,-37.80008565,144.9638641,"(-37.80008565, 144.96386412)"
185687,2655517,5/2/2019,2019,May,2,Thursday,14,43,Monash Rd-Swanston St (West),221,Monash Rd-Swanston St (West),UM2_T,4/15/2015,A,,South,North,-37.79844525,144.9641178,"(-37.79844525, 144.96411782)"
185688,2655518,5/2/2019,2019,May,2,Thursday,14,44,Tin Alley-Swanston St (West),294,Tin Alley-Swanston St (West),UM3_T,4/15/2015,A,,South,North,-37.79690473,144.9644038,"(-37.79690473, 144.96440378)"
185689,2655519,5/2/2019,2019,May,2,Thursday,14,46,Pelham St (South),325,Pelham St (South),Pel147_T,7/10/2017,A,,West,East,-37.80240719,144.9615673,"(-37.80240719, 144.96156731)"
185690,2655520,5/2/2019,2019,May,2,Thursday,14,47,Melbourne Central-Elizabeth St (East),"1,677",Melbourne Central-Elizabeth St (East),Eli250_T,8/24/2017,A,,South,North,-37.81160331,144.9622008,"(-37.81160331, 144.96220077)"
185691,2655521,5/2/2019,2019,May,2,Thursday,14,48,QVM-Queen St (East),532,QVM-Queen St (East),QVMQ_T,10/2/2017,A,,East,West,-37.80631581,144.958667,"(-37.80631581, 144.95866698)"
